Date,Open,High,Low,Close,Volume
04-Sep-20,127.84,131.75,117.05,126.23,"36,592,071"
08-Sep-20,117.35,125.5,117.04,119.13,"19,893,237"
09-Sep-20,124,128.09,122.32,127.15,"18,404,957"
10-Sep-20,129.89,130.65,121.67,123.12,"17,467,111"
11-Sep-20,124.86,126.53,118.96,121.65,"15,923,172"
14-Sep-20,130.81,133.15,126.31,128.72,"30,043,624"
15-Sep-20,132.8,132.99,128.28,129.91,"18,188,914"
16-Sep-20,129.57,130.93,125.14,125.15,"13,939,985"
17-Sep-20,121.32,125.9,120.35,124.64,"19,812,794"
18-Sep-20,125.94,126.33,119.89,121.89,"17,461,548"
21-Sep-20,119.25,125.23,119.05,125.17,"18,026,061"
22-Sep-20,125.75,126.48,121.56,126.38,"16,161,302"
23-Sep-20,125.76,127.27,120.79,121.24,"16,175,308"
24-Sep-20,120.72,125.7,120.14,123.48,"18,281,008"
25-Sep-20,124.48,128.84,122.46,128.74,"14,700,407"
28-Sep-20,130.4,130.52,127.5,130.35,"14,345,228"
29-Sep-20,129.38,134.43,129.33,132.26,"15,575,124"
30-Sep-20,131.57,136.23,131.5,135.31,"17,229,603"
01-Oct-20,137.58,137.63,134.61,136.15,"13,125,059"
02-Oct-20,132.25,135.2,130.51,130.62,"13,812,397"
05-Oct-20,132.36,136.44,132.23,136.43,"11,995,457"
06-Oct-20,138.3,141.42,136.65,137.37,"19,610,496"
07-Oct-20,140,141.19,138.64,139.64,"10,452,129"
08-Oct-20,140.75,140.85,137.58,138.39,"9,472,522"
09-Oct-20,137.67,138.24,136.61,137.63,"8,672,273"
12-Oct-20,139.9,143.47,139.13,142.26,"10,868,595"
13-Oct-20,142.97,143.48,140.19,142.48,"8,615,078"
14-Oct-20,142.91,143.43,139.6,140.95,"6,916,178"
15-Oct-20,138.11,140.06,137.68,139.7,"6,680,628"
16-Oct-20,140.37,141.22,137.93,138.12,"6,065,990"
19-Oct-20,139.03,139.83,134.07,134.98,"7,451,714"
20-Oct-20,135.84,138,135.07,136.46,"5,730,301"
21-Oct-20,136.25,137.92,134.78,135.25,"5,489,933"
22-Oct-20,135.23,136.12,132.32,133.61,"7,261,986"
23-Oct-20,134.5,135.93,132.91,135.9,"5,837,107"
26-Oct-20,134.27,136.93,130.39,131.41,"8,422,358"
27-Oct-20,133.06,134.42,131.92,133.97,"6,262,992"
28-Oct-20,131.98,132.6,126.09,126.27,"9,412,952"
29-Oct-20,128.39,131.93,127.5,130.24,"8,002,046"
30-Oct-20,128.5,129.36,123,125.34,"10,434,900"
02-Nov-20,126.58,128.37,123.95,125.81,"7,491,316"
03-Nov-20,127.09,131.05,126.03,130.2,"6,822,527"
04-Nov-20,133.89,138.28,133.37,137.94,"10,255,732"
05-Nov-20,141.63,143.39,139.91,141.6,"7,975,708"
06-Nov-20,141.1,145.89,138.95,145.62,"9,583,732"
09-Nov-20,145.53,146.92,136.11,136.31,"14,574,447"
10-Nov-20,136.07,136.07,126.28,127.7,"16,101,680"
11-Nov-20,130.54,134.35,129.48,134.18,"10,118,586"
12-Nov-20,134.79,137.66,133.16,134.57,"9,165,875"
13-Nov-20,136.27,136.69,130.59,132.97,"8,669,058"
16-Nov-20,131.73,136.5,131.56,135.15,"10,344,370"
17-Nov-20,135.53,135.96,133.04,134.22,"7,800,699"
18-Nov-20,134.65,136.06,131.85,134.29,"12,773,133"
19-Nov-20,132.13,134.88,131,134.4,"14,148,355"
20-Nov-20,134.54,134.94,130.65,130.88,"8,527,245"
23-Nov-20,131.71,133.82,130.16,131.4,"9,033,855"
24-Nov-20,131.43,131.62,128.85,129.58,"8,662,499"
25-Nov-20,130.32,132.69,130.2,132.35,"6,497,910"
27-Nov-20,133.75,134.07,131.71,132.61,"4,181,880"
30-Nov-20,132.65,134.13,129.72,134.01,"7,173,800"
01-Dec-20,134.92,135.29,132.28,133.9,"7,439,282"
02-Dec-20,133.51,136.73,132.34,135.45,"7,084,030"
03-Dec-20,135.88,136.6,133.29,133.96,"4,988,016"
04-Dec-20,134.49,135.6,133.89,135.58,"5,056,085"
07-Dec-20,136.01,137.31,135,136.07,"5,581,081"
08-Dec-20,135.85,135.99,132.82,133.5,"6,798,022"
09-Dec-20,133.01,134.14,128.68,129.31,"10,032,530"
10-Dec-20,128.69,130.69,128.49,129.72,"5,194,118"
11-Dec-20,129.67,130.2,128.23,130.13,"5,231,641"
14-Dec-20,130.88,133.89,130.78,133.09,"6,753,947"
15-Dec-20,134.4,134.64,131.87,133.6,"4,837,148"
16-Dec-20,134.22,134.37,132.13,132.43,"5,577,867"
17-Dec-20,133.67,133.79,131.79,133.41,"5,784,597"
18-Dec-20,133.79,134.05,130.71,132.72,"8,551,616"
21-Dec-20,130.75,133.7,129.68,133.32,"7,558,304"
22-Dec-20,133.19,133.37,130.54,132.78,"4,657,872"
23-Dec-20,132.56,132.75,130.05,130.09,"4,478,569"
24-Dec-20,130.37,131.32,129.39,129.94,"2,447,088"
28-Dec-20,130.63,130.63,127.63,129,"5,314,141"
29-Dec-20,129.25,130.73,128.42,129.43,"4,259,304"
30-Dec-20,129.9,132.14,128.97,131.46,"5,634,929"
31-Dec-20,131.37,131.51,129.15,130.55,"4,810,610"
04-Jan-21,131.04,136.52,129.63,131.14,"14,016,045"
05-Jan-21,131,134.44,130.87,134.05,"8,068,998"
06-Jan-21,132.23,132.45,125.86,126.15,"14,510,575"
07-Jan-21,129.68,133.78,128.87,133.44,"11,537,037"
08-Jan-21,133.63,134.21,130.42,132.77,"7,313,215"
11-Jan-21,134.19,139.61,133.63,136.22,"12,975,720"
12-Jan-21,137.53,137.54,133.45,134.85,"7,286,943"
13-Jan-21,134.9,136.25,133.85,135.32,"5,250,711"
14-Jan-21,135.75,136,131.81,132,"7,078,007"
15-Jan-21,132.28,133.25,128.49,128.6,"6,944,532"
19-Jan-21,130.16,130.94,128.44,130.25,"5,654,672"
20-Jan-21,131.12,134.31,130.57,133.66,"6,464,272"
21-Jan-21,134.19,139.99,132.53,138.68,"8,458,490"
22-Jan-21,137.4,138.42,136.27,137.13,"6,170,464"
25-Jan-21,137.82,138.29,132.36,136.53,"6,277,779"
26-Jan-21,135.8,136.45,133.88,134.35,"4,099,510"
27-Jan-21,132.3,132.33,127.94,129.18,"9,281,821"
28-Jan-21,129.96,133.4,129.6,130.51,"5,707,899"
29-Jan-21,130.75,133.35,129.12,129.9,"6,788,801"
01-Feb-21,130.53,132.71,129.03,132.37,"5,430,108"
02-Feb-21,133.99,135.72,132.85,135.57,"5,510,957"
03-Feb-21,136.36,139.32,135.17,135.31,"6,135,232"
04-Feb-21,135.31,136.74,133.38,136.64,"5,033,462"
05-Feb-21,137.25,137.37,135.46,135.91,"4,228,841"
08-Feb-21,137.27,144.74,137.27,144.39,"10,865,571"
09-Feb-21,143.41,145.83,142.23,142.63,"7,189,003"
10-Feb-21,144.63,149.05,143.41,147.64,"12,133,808"
11-Feb-21,149.8,152.72,149.25,152.51,"11,270,693"
12-Feb-21,150.5,152.91,147.75,149.61,"9,368,937"
16-Feb-21,150.64,153.73,149.5,153.3,"8,048,988"
17-Feb-21,151.71,152.24,147.8,149.06,"6,892,467"
18-Feb-21,147.29,148.73,145.75,148.29,"5,852,020"
19-Feb-21,150.25,151.77,148.47,149.26,"6,793,103"
22-Feb-21,147.75,151.33,143.25,143.56,"8,147,139"
23-Feb-21,140.75,142.39,133.9,141.42,"9,794,483"
24-Feb-21,141.23,145.07,137.56,144.99,"11,207,977"
25-Feb-21,140.45,143.75,132.16,133.07,"20,610,901"
26-Feb-21,137.53,138.54,133.61,137.15,"12,523,260"
01-Mar-21,138.75,139.25,135.53,138.42,"8,829,575"
02-Mar-21,139,139.21,133.96,134.06,"6,602,853"
03-Mar-21,134.26,134.51,127.99,128.05,"9,439,757"
04-Mar-21,128.01,129.75,120.84,123.7,"14,333,629"
05-Mar-21,125.5,125.5,116.79,124.62,"13,570,971"
08-Mar-21,124.5,124.71,115.67,115.93,"13,577,792"
09-Mar-21,121.3,126.17,120.59,125.2,"13,045,638"
10-Mar-21,128.41,129.8,124.58,124.68,"9,609,414"
11-Mar-21,129.5,130.46,127.35,129.94,"7,497,857"
12-Mar-21,126.48,128.89,125.9,128.56,"6,099,099"
15-Mar-21,128.65,132.07,127.67,131.91,"5,563,011"
16-Mar-21,133.57,135.13,131.17,132.91,"6,803,240"
17-Mar-21,130.4,134.53,129.9,133.41,"6,096,605"
18-Mar-21,131.37,131.84,127.17,127.23,"7,354,702"
19-Mar-21,127.5,129.22,126.13,128.46,"7,480,174"
22-Mar-21,129.13,133.95,129.07,131.86,"7,445,077"
23-Mar-21,132.54,133.45,130.21,130.71,"5,551,152"
24-Mar-21,131.51,131.59,126.37,126.43,"6,145,963"
25-Mar-21,125,127.15,122.72,125.35,"7,378,614"
26-Mar-21,125.55,128.56,123.74,128.39,"9,099,224"
29-Mar-21,128.2,130.63,127,129.48,"6,837,997"
30-Mar-21,128.42,129.75,127.05,128.72,"5,005,062"
31-Mar-21,130.16,134.71,129.82,133.48,"7,869,438"
01-Apr-21,135.72,138.7,135.11,138.12,"7,706,865"
05-Apr-21,138.68,140.14,137.33,139.88,"6,391,785"
06-Apr-21,140,140.54,137.74,138.62,"4,793,649"
07-Apr-21,138.81,142.43,137.12,141.44,"6,282,109"
08-Apr-21,142.53,144.72,142.49,143.17,"6,110,373"
09-Apr-21,142.14,144.08,141.75,144,"4,879,272"
12-Apr-21,142.9,153.53,141.39,152.09,"21,733,050"
13-Apr-21,152.32,157,151.26,156.79,"16,905,297"
14-Apr-21,156.25,157.2,152.28,152.77,"9,637,548"
15-Apr-21,156.63,162.14,156.32,161.37,"14,962,017"
16-Apr-21,160.53,161.66,158.65,159.13,"8,380,189"
19-Apr-21,155.37,158.07,152.33,153.62,"10,110,452"
20-Apr-21,153.23,154.97,149.63,151.71,"8,353,326"
21-Apr-21,151.19,153.63,151.02,153.6,"5,419,426"
22-Apr-21,153.75,154.39,147.84,148.5,"6,944,657"
23-Apr-21,149.34,153.35,149,152.65,"5,694,305"
26-Apr-21,151.85,154.79,151.25,154.78,"4,944,927"
27-Apr-21,155.79,156.71,153.54,153.82,"4,114,325"
28-Apr-21,153.65,155.32,152.16,152.77,"5,235,405"
29-Apr-21,154,154.37,150.72,153.25,"4,329,912"
30-Apr-21,151.75,153.65,149.97,150.1,"5,047,752"
03-May-21,151.25,152.47,147.88,148.37,"5,097,796"
04-May-21,146.37,146.38,140.1,143.51,"10,133,120"
05-May-21,147.09,148.14,143.88,144.59,"7,300,576"
06-May-21,144.95,145.71,142.18,145.23,"4,834,523"
07-May-21,148.08,149.71,146.72,148.12,"5,733,183"
10-May-21,147.87,148.06,142.5,142.66,"6,722,595"
11-May-21,138.25,143.55,137.5,143.06,"7,139,634"
12-May-21,140.1,142.6,137.09,137.59,"7,585,233"
13-May-21,140.34,140.81,134.59,136.65,"7,143,187"
14-May-21,138.9,143.28,137.49,142.43,"6,465,375"
17-May-21,141.57,141.69,138.54,141.66,"5,424,521"
18-May-21,142.67,144.04,140.04,140.16,"4,656,356"
19-May-21,135.67,140.79,135.43,140.66,"8,599,984"
20-May-21,143.03,146.84,142.71,146.13,"8,039,798"
21-May-21,151.64,152.22,148.69,149.92,"16,824,800"
24-May-21,152.13,157.45,151.76,156.12,"13,870,405"
25-May-21,157.66,158.18,154.82,156.48,"10,885,172"
26-May-21,157.34,157.94,155.86,157,"9,260,966"
27-May-21,157,157.5,154.6,154.88,"14,536,880"
28-May-21,155.01,162.77,155.01,162.45,"16,113,390"
01-Jun-21,162.7,163.88,159.03,162.65,"11,820,075"
02-Jun-21,162.52,169.19,162.35,167.78,"14,854,189"
03-Jun-21,167.01,172.59,165.83,169.7,"14,500,170"
04-Jun-21,171.13,176.61,170.96,175.78,"15,428,007"
07-Jun-21,175.71,178.13,171.93,176.19,"14,393,873"
08-Jun-21,175.27,176.22,172.51,174.57,"8,096,169"
09-Jun-21,175.16,175.75,172.56,173.58,"9,541,437"
10-Jun-21,173.5,174.92,171.76,174.25,"7,194,261"
11-Jun-21,174.8,179.39,174.44,178.25,"10,407,691"
14-Jun-21,179.06,180.4,176.63,180.19,"8,034,357"
15-Jun-21,179.15,180.16,177.28,177.89,"6,075,761"
16-Jun-21,177.91,179.55,175.84,178.1,"7,678,065"
17-Jun-21,177.75,188.35,177.56,186.57,"20,241,372"
18-Jun-21,187.84,193.75,185.84,186.39,"24,221,357"
21-Jun-21,184.35,185.37,178.23,184.27,"16,809,554"
22-Jun-21,184.72,189.64,183.86,188.87,"14,503,639"
23-Jun-21,190.08,191.53,189.08,190.57,"8,308,926"
24-Jun-21,192.28,194.2,190.88,192.06,"8,023,060"
25-Jun-21,192.81,193.46,188.94,190.31,"6,959,148"
28-Jun-21,193.61,200.79,193.19,199.85,"12,385,914"
29-Jun-21,198.83,200.99,196.57,200.27,"9,190,846"
30-Jun-21,199.99,201.63,198.64,200.03,"8,164,154"
01-Jul-21,201.25,204.56,200.19,202.12,"12,003,374"
02-Jul-21,204.4,205.05,202.88,204.87,"8,584,917"
06-Jul-21,207.38,208.42,203.5,206.99,"11,167,687"
07-Jul-21,208.54,208.75,203.32,203.72,"10,460,682"
08-Jul-21,198.57,201.33,197.01,199.03,"12,582,492"
09-Jul-21,199.63,200.8,197.54,200.5,"7,415,567"
12-Jul-21,202.4,205.33,201.88,205.13,"8,049,619"
13-Jul-21,204.01,204.61,201.14,202.5,"7,267,658"
14-Jul-21,203.58,204.18,197.53,198.42,"9,502,480"
15-Jul-21,198.12,198.47,188.59,189.66,"13,764,113"
16-Jul-21,190.31,191.57,180.73,181.61,"17,205,566"
19-Jul-21,179.15,190.42,178.66,187.8,"18,726,469"
20-Jul-21,187.3,188.38,181.64,186.12,"43,468,654"
21-Jul-21,188.82,195.27,187.42,194.1,"37,101,736"
22-Jul-21,196.42,198.87,192.76,195.94,"32,382,595"
23-Jul-21,196.56,197,192.5,195.58,"19,567,198"
26-Jul-21,193.11,194.42,189.14,192.94,"20,394,316"
27-Jul-21,192.65,196.22,187.41,192.08,"24,886,258"
28-Jul-21,193.19,196.46,189.95,195.03,"20,219,115"
29-Jul-21,195.19,198.53,193.28,196.62,"19,078,088"
30-Jul-21,194.18,196.3,192.63,194.99,"18,349,746"
02-Aug-21,197,199.61,193.61,197.5,"21,744,397"
03-Aug-21,197.4,202.22,192.2,198.15,"30,181,074"
04-Aug-21,199.9,203.18,198.28,202.74,"23,130,940"
05-Aug-21,205,207.33,203.42,206.37,"21,143,537"
06-Aug-21,205.24,205.7,202.1,203.66,"17,849,661"
09-Aug-21,204.46,205.08,201.43,202.95,"14,644,310"
10-Aug-21,203.22,204.3,198.35,199.36,"17,923,778"
11-Aug-21,200.43,200.49,194.3,196.99,"18,592,484"
12-Aug-21,198.7,200.29,196.2,199.05,"15,186,155"
13-Aug-21,199.05,202.14,198.51,201.88,"18,306,286"
16-Aug-21,201.35,202.87,194.53,199.5,"21,115,280"
17-Aug-21,196.85,197.7,192.67,194.58,"20,458,485"
18-Aug-21,195,196.34,190,190.4,"28,591,348"
19-Aug-21,194.94,204.95,187.62,197.98,"76,655,477"
20-Aug-21,199.91,208.65,199.33,208.16,"67,574,131"
23-Aug-21,209.71,219.97,209.5,219.58,"57,580,658"
24-Aug-21,217.53,219.59,215.35,217.93,"29,729,892"
25-Aug-21,217.37,224.7,217.22,222.13,"34,770,104"
26-Aug-21,222,223.4,217.9,220.68,"23,794,042"
27-Aug-21,221.84,227.22,221.67,226.36,"30,472,219"
30-Aug-21,228.3,230.43,225.51,226.88,"26,257,990"
31-Aug-21,226.95,226.95,221.2,223.85,"25,984,968"
01-Sep-21,224.85,226.97,223.57,224.41,"20,176,695"
02-Sep-21,225.18,225.93,222.95,223.96,"18,810,957"
03-Sep-21,223.25,229.86,222,228.43,"28,083,198"
07-Sep-21,228.33,228.99,225.22,226.62,"19,810,716"
08-Sep-21,225.13,226.1,219.77,223.39,"25,443,421"
09-Sep-21,223.12,225.38,221.31,221.77,"19,685,601"
10-Sep-21,223.48,226.26,222.7,224.78,"24,837,574"
13-Sep-21,226.84,229.64,218.58,221.52,"29,749,990"
14-Sep-21,222.75,224.1,220.86,222.42,"19,975,460"
15-Sep-21,223.09,223.67,219.66,223.41,"16,653,801"
16-Sep-21,221.83,222.77,219.27,222.42,"15,603,344"
17-Sep-21,223,223.21,218.3,219,"29,450,284"
20-Sep-21,211.46,214.33,206.62,211.13,"34,944,045"
21-Sep-21,214.17,214.25,209.5,212.46,"20,468,810"
22-Sep-21,213.66,219.6,211.96,219.41,"26,872,556"
23-Sep-21,221.4,225.35,218.9,224.82,"24,855,491"
24-Sep-21,220.7,221.49,218.61,220.81,"21,765,545"
27-Sep-21,217.1,217.99,213.25,216.6,"24,521,514"
28-Sep-21,212.14,214.19,206.51,206.99,"34,306,895"
29-Sep-21,209.4,210.17,204.67,205.17,"21,839,363"
30-Sep-21,207.68,210.66,206.88,207.16,"22,100,912"
01-Oct-21,207.5,208.59,202.03,207.42,"24,097,796"
04-Oct-21,205.04,205.42,195.55,197.32,"34,563,497"
05-Oct-21,199.5,206.48,198.54,204.51,"27,928,165"
06-Oct-21,201.2,207.2,200.8,207,"29,720,175"
07-Oct-21,210.92,213.22,209.72,210.75,"25,691,893"
08-Oct-21,211.01,212.06,207.75,208.31,"15,125,791"
11-Oct-21,205.75,210.63,205.11,206.95,"16,338,754"
12-Oct-21,208.28,210.57,205.28,206.71,"16,213,354"
13-Oct-21,209.18,209.9,207.13,209.39,"18,065,188"
14-Oct-21,212.88,217.55,211.22,217.46,"24,358,881"
15-Oct-21,218.1,219.31,216.62,218.62,"22,699,401"
18-Oct-21,217.49,222.91,216.44,222.22,"18,949,356"
19-Oct-21,222.76,223.79,220.37,222.9,"16,147,329"
20-Oct-21,223.05,224.33,219.82,221.03,"14,627,594"
21-Oct-21,220.97,227.11,220.83,226.92,"18,759,032"
22-Oct-21,228.23,231.3,225.61,227.26,"24,938,379"
25-Oct-21,229.73,233.55,227.7,231.66,"23,023,483"
26-Oct-21,239.89,252.59,239.24,247.17,"48,589,830"
27-Oct-21,244.74,250.9,242.82,244.51,"24,598,989"
28-Oct-21,248.78,249.5,245.23,249.41,"23,420,431"
29-Oct-21,250.01,257.09,250,255.67,"29,250,284"
01-Nov-21,256.49,258.94,252.27,258.27,"26,573,976"
02-Nov-21,258.22,266.78,258,264.01,"29,411,239"
03-Nov-21,266.7,267.84,262.35,265.98,"23,991,033"
04-Nov-21,272.29,313.65,271.18,298.01,"115,363,115"
05-Nov-21,301.87,314,294.1,297.52,"85,126,015"
08-Nov-21,301.49,311,299.07,308.04,"50,310,093"
09-Nov-21,322.82,323.1,299.64,306.57,"64,674,621"
10-Nov-21,293.56,308.5,287.78,294.59,"63,620,572"
11-Nov-21,304.68,305.9,297.77,303.9,"33,217,211"
12-Nov-21,300.1,306.8,296.3,303.9,"41,305,428"
15-Nov-21,305.52,306.44,292.47,300.25,"38,490,900"
16-Nov-21,297.59,303.9,297.06,302.03,"26,448,367"
17-Nov-21,304.18,305.09,288,292.61,"42,850,799"
18-Nov-21,323.67,327.6,313.21,316.75,"78,171,075"
19-Nov-21,322.43,330.88,319.05,329.85,"53,386,665"
22-Nov-21,335.17,346.47,319,319.56,"75,433,524"
23-Nov-21,315.35,323.6,308.8,317.46,"53,216,270"
24-Nov-21,314.61,328.55,309.28,326.74,"43,516,226"
26-Nov-21,326,327.1,313.5,315.03,"28,306,886"
29-Nov-21,323.66,334.12,320.36,333.76,"45,496,398"
30-Nov-21,331.69,333.53,318.64,326.76,"62,206,647"
01-Dec-21,332.19,332.89,313.8,314.35,"48,580,204"
02-Dec-21,312.14,324.78,310.25,321.26,"47,289,033"
03-Dec-21,320,321.29,301.3,306.93,"54,432,505"
